id,category,name,bit_width,complexity,description,rtl_code,testbench,verified,quality_score
543cda9d4d91b705,arithmetic,alu_8bit,8,simple,8-bit ALU with shift operations,"//==============================================================================
// Module: alu_8bit
// Description: 8-bit ALU with shift operations
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:17:33
//==============================================================================

module alu_8bit(
  input  [7:0] a, b,
  input  [1:0] op,
  output reg [7:0] result,
  output reg       zero
  );
  localparam ADD = 2'b00, SUB = 2'b01, AND_OP = 2'b10, OR_OP = 2'b11;

  always @(*) begin
    case(op)
      ADD:    result = a + b;
      SUB:    result = a - b;
      AND_OP: result = a & b;
      OR_OP:  result = a | b;
      default: result = 8'b0;
    endcase
      zero = (result == 8'b0);
    end
  endmodule
","//==============================================================================
// Module: alu_8bit_tb
// Description: Testbench for alu_8bit
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:17:33
//==============================================================================

`timescale 1ns/1ps

module alu_8bit_tb;
  reg [7:0] a, b;
  reg [1:0] op;
  wire [7:0] result;
  wire zero;

  alu_8bit dut(.*);

  initial begin
    $dumpfile(""alu.vcd"");
    $dumpvars(0, alu_8bit_tb);
    a = 8'd15; b = 8'd10;
    op = 2'b00; #10; $display(""ADD: %d"", result);
    op = 2'b01; #10; $display(""SUB: %d"", result);
    op = 2'b10; #10; $display(""AND: %h"", result);
    op = 2'b11; #10; $display(""OR:  %h"", result);
    $finish;
  end
endmodule
",True,9.0
5bdea29beb108069,arithmetic,alu_8bit,8,simple,8-bit ALU with shift operations,"//==============================================================================
// Module: alu_8bit
// Description: 8-bit ALU with shift operations
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:15:19
//==============================================================================

module alu_8bit(
  input  [7:0] a, b,
  input  [1:0] op,
  output reg [7:0] result,
  output reg       zero
  );
  localparam ADD = 2'b00, SUB = 2'b01, AND_OP = 2'b10, OR_OP = 2'b11;

  always @(*) begin
    case(op)
      ADD:    result = a + b;
      SUB:    result = a - b;
      AND_OP: result = a & b;
      OR_OP:  result = a | b;
      default: result = 8'b0;
    endcase
      zero = (result == 8'b0);
    end
  endmodule
","//==============================================================================
// Module: alu_8bit_tb
// Description: Testbench for alu_8bit
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:15:19
//==============================================================================

`timescale 1ns/1ps

module alu_8bit_tb;
  reg [7:0] a, b;
  reg [1:0] op;
  wire [7:0] result;
  wire zero;

  alu_8bit dut(.*);

  initial begin
    $dumpfile(""alu.vcd"");
    $dumpvars(0, alu_8bit_tb);
    a = 8'd15; b = 8'd10;
    op = 2'b00; #10; $display(""ADD: %d"", result);
    op = 2'b01; #10; $display(""SUB: %d"", result);
    op = 2'b10; #10; $display(""AND: %h"", result);
    op = 2'b11; #10; $display(""OR:  %h"", result);
    $finish;
  end
endmodule
",True,9.0
6ce213143e670bbb,arithmetic,alu_8bit,8,simple,8-bit ALU with ADD SUB AND OR,"//==============================================================================
// Module: alu_8bit
// Description: 8-bit ALU with ADD SUB AND OR
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:15:34
//==============================================================================

module alu_8bit(
  input  [7:0] a, b,
  input  [1:0] op,
  output reg [7:0] result,
  output reg       zero
  );
  localparam ADD = 2'b00, SUB = 2'b01, AND_OP = 2'b10, OR_OP = 2'b11;

  always @(*) begin
    case(op)
      ADD:    result = a + b;
      SUB:    result = a - b;
      AND_OP: result = a & b;
      OR_OP:  result = a | b;
      default: result = 8'b0;
    endcase
      zero = (result == 8'b0);
    end
  endmodule
","//==============================================================================
// Module: alu_8bit_tb
// Description: Testbench for alu_8bit
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:15:34
//==============================================================================

`timescale 1ns/1ps

module alu_8bit_tb;
  reg [7:0] a, b;
  reg [1:0] op;
  wire [7:0] result;
  wire zero;

  alu_8bit dut(.*);

  initial begin
    $dumpfile(""alu.vcd"");
    $dumpvars(0, alu_8bit_tb);
    a = 8'd15; b = 8'd10;
    op = 2'b00; #10; $display(""ADD: %d"", result);
    op = 2'b01; #10; $display(""SUB: %d"", result);
    op = 2'b10; #10; $display(""AND: %h"", result);
    op = 2'b11; #10; $display(""OR:  %h"", result);
    $finish;
  end
endmodule
",True,9.0
704e7419d6c1d882,arithmetic,alu_8bit,8,simple,8-bit ALU with ADD SUB AND OR,"//==============================================================================
// Module: alu_8bit
// Description: 8-bit ALU with ADD SUB AND OR
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:15:24
//==============================================================================

module alu_8bit(
  input  [7:0] a, b,
  input  [1:0] op,
  output reg [7:0] result,
  output reg       zero
  );
  localparam ADD = 2'b00, SUB = 2'b01, AND_OP = 2'b10, OR_OP = 2'b11;

  always @(*) begin
    case(op)
      ADD:    result = a + b;
      SUB:    result = a - b;
      AND_OP: result = a & b;
      OR_OP:  result = a | b;
      default: result = 8'b0;
    endcase
      zero = (result == 8'b0);
    end
  endmodule
","//==============================================================================
// Module: alu_8bit_tb
// Description: Testbench for alu_8bit
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:15:24
//==============================================================================

`timescale 1ns/1ps

module alu_8bit_tb;
  reg [7:0] a, b;
  reg [1:0] op;
  wire [7:0] result;
  wire zero;

  alu_8bit dut(.*);

  initial begin
    $dumpfile(""alu.vcd"");
    $dumpvars(0, alu_8bit_tb);
    a = 8'd15; b = 8'd10;
    op = 2'b00; #10; $display(""ADD: %d"", result);
    op = 2'b01; #10; $display(""SUB: %d"", result);
    op = 2'b10; #10; $display(""AND: %h"", result);
    op = 2'b11; #10; $display(""OR:  %h"", result);
    $finish;
  end
endmodule
",True,9.0
7cf501a7de8894b2,arithmetic,alu_8bit,8,simple,8-bit ALU with ADD SUB AND OR,"//==============================================================================
// Module: alu_8bit
// Description: 8-bit ALU with ADD SUB AND OR
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:15:13
//==============================================================================

module alu_8bit(
  input  [7:0] a, b,
  input  [1:0] op,
  output reg [7:0] result,
  output reg       zero
  );
  localparam ADD = 2'b00, SUB = 2'b01, AND_OP = 2'b10, OR_OP = 2'b11;

  always @(*) begin
    case(op)
      ADD:    result = a + b;
      SUB:    result = a - b;
      AND_OP: result = a & b;
      OR_OP:  result = a | b;
      default: result = 8'b0;
    endcase
      zero = (result == 8'b0);
    end
  endmodule
","//==============================================================================
// Module: alu_8bit_tb
// Description: Testbench for alu_8bit
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:15:13
//==============================================================================

`timescale 1ns/1ps

module alu_8bit_tb;
  reg [7:0] a, b;
  reg [1:0] op;
  wire [7:0] result;
  wire zero;

  alu_8bit dut(.*);

  initial begin
    $dumpfile(""alu.vcd"");
    $dumpvars(0, alu_8bit_tb);
    a = 8'd15; b = 8'd10;
    op = 2'b00; #10; $display(""ADD: %d"", result);
    op = 2'b01; #10; $display(""SUB: %d"", result);
    op = 2'b10; #10; $display(""AND: %h"", result);
    op = 2'b11; #10; $display(""OR:  %h"", result);
    $finish;
  end
endmodule
",True,9.0
87e2f355289d99a9,arithmetic,alu_8bit,8,simple,8-bit ALU with ADD SUB AND OR,"//==============================================================================
// Module: alu_8bit
// Description: 8-bit ALU with ADD SUB AND OR
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:15:29
//==============================================================================

module alu_8bit(
  input  [7:0] a, b,
  input  [1:0] op,
  output reg [7:0] result,
  output reg       zero
  );
  localparam ADD = 2'b00, SUB = 2'b01, AND_OP = 2'b10, OR_OP = 2'b11;

  always @(*) begin
    case(op)
      ADD:    result = a + b;
      SUB:    result = a - b;
      AND_OP: result = a & b;
      OR_OP:  result = a | b;
      default: result = 8'b0;
    endcase
      zero = (result == 8'b0);
    end
  endmodule
","//==============================================================================
// Module: alu_8bit_tb
// Description: Testbench for alu_8bit
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:15:29
//==============================================================================

`timescale 1ns/1ps

module alu_8bit_tb;
  reg [7:0] a, b;
  reg [1:0] op;
  wire [7:0] result;
  wire zero;

  alu_8bit dut(.*);

  initial begin
    $dumpfile(""alu.vcd"");
    $dumpvars(0, alu_8bit_tb);
    a = 8'd15; b = 8'd10;
    op = 2'b00; #10; $display(""ADD: %d"", result);
    op = 2'b01; #10; $display(""SUB: %d"", result);
    op = 2'b10; #10; $display(""AND: %h"", result);
    op = 2'b11; #10; $display(""OR:  %h"", result);
    $finish;
  end
endmodule
",True,9.0
9bac43c453f392e1,arithmetic,alu_8bit,8,simple,8-bit ALU with ADD SUB AND OR,"//==============================================================================
// Module: alu_8bit
// Description: 8-bit ALU with ADD SUB AND OR
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:15:18
//==============================================================================

module alu_8bit(
  input  [7:0] a, b,
  input  [1:0] op,
  output reg [7:0] result,
  output reg       zero
  );
  localparam ADD = 2'b00, SUB = 2'b01, AND_OP = 2'b10, OR_OP = 2'b11;

  always @(*) begin
    case(op)
      ADD:    result = a + b;
      SUB:    result = a - b;
      AND_OP: result = a & b;
      OR_OP:  result = a | b;
      default: result = 8'b0;
    endcase
      zero = (result == 8'b0);
    end
  endmodule
","//==============================================================================
// Module: alu_8bit_tb
// Description: Testbench for alu_8bit
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:15:18
//==============================================================================

`timescale 1ns/1ps

module alu_8bit_tb;
  reg [7:0] a, b;
  reg [1:0] op;
  wire [7:0] result;
  wire zero;

  alu_8bit dut(.*);

  initial begin
    $dumpfile(""alu.vcd"");
    $dumpvars(0, alu_8bit_tb);
    a = 8'd15; b = 8'd10;
    op = 2'b00; #10; $display(""ADD: %d"", result);
    op = 2'b01; #10; $display(""SUB: %d"", result);
    op = 2'b10; #10; $display(""AND: %h"", result);
    op = 2'b11; #10; $display(""OR:  %h"", result);
    $finish;
  end
endmodule
",True,9.0
cfcd57aa453359fc,arithmetic,alu_8bit,8,simple,8-bit ALU with shift operations,"//==============================================================================
// Module: alu_8bit
// Description: 8-bit ALU with shift operations
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:17:41
//==============================================================================

module alu_8bit(
  input  [7:0] a, b,
  input  [1:0] op,
  output reg [7:0] result,
  output reg       zero
  );
  localparam ADD = 2'b00, SUB = 2'b01, AND_OP = 2'b10, OR_OP = 2'b11;

  always @(*) begin
    case(op)
      ADD:    result = a + b;
      SUB:    result = a - b;
      AND_OP: result = a & b;
      OR_OP:  result = a | b;
      default: result = 8'b0;
    endcase
      zero = (result == 8'b0);
    end
  endmodule
","//==============================================================================
// Module: alu_8bit_tb
// Description: Testbench for alu_8bit
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:17:41
//==============================================================================

`timescale 1ns/1ps

module alu_8bit_tb;
  reg [7:0] a, b;
  reg [1:0] op;
  wire [7:0] result;
  wire zero;

  alu_8bit dut(.*);

  initial begin
    $dumpfile(""alu.vcd"");
    $dumpvars(0, alu_8bit_tb);
    a = 8'd15; b = 8'd10;
    op = 2'b00; #10; $display(""ADD: %d"", result);
    op = 2'b01; #10; $display(""SUB: %d"", result);
    op = 2'b10; #10; $display(""AND: %h"", result);
    op = 2'b11; #10; $display(""OR:  %h"", result);
    $finish;
  end
endmodule
",True,9.0
d0f107ecd33fe7bd,arithmetic,alu_8bit,8,simple,8-bit ALU with shift operations,"//==============================================================================
// Module: alu_8bit
// Description: 8-bit ALU with shift operations
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:15:29
//==============================================================================

module alu_8bit(
  input  [7:0] a, b,
  input  [1:0] op,
  output reg [7:0] result,
  output reg       zero
  );
  localparam ADD = 2'b00, SUB = 2'b01, AND_OP = 2'b10, OR_OP = 2'b11;

  always @(*) begin
    case(op)
      ADD:    result = a + b;
      SUB:    result = a - b;
      AND_OP: result = a & b;
      OR_OP:  result = a | b;
      default: result = 8'b0;
    endcase
      zero = (result == 8'b0);
    end
  endmodule
","//==============================================================================
// Module: alu_8bit_tb
// Description: Testbench for alu_8bit
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:15:29
//==============================================================================

`timescale 1ns/1ps

module alu_8bit_tb;
  reg [7:0] a, b;
  reg [1:0] op;
  wire [7:0] result;
  wire zero;

  alu_8bit dut(.*);

  initial begin
    $dumpfile(""alu.vcd"");
    $dumpvars(0, alu_8bit_tb);
    a = 8'd15; b = 8'd10;
    op = 2'b00; #10; $display(""ADD: %d"", result);
    op = 2'b01; #10; $display(""SUB: %d"", result);
    op = 2'b10; #10; $display(""AND: %h"", result);
    op = 2'b11; #10; $display(""OR:  %h"", result);
    $finish;
  end
endmodule
",True,9.0
efc4ddd62d4dae49,arithmetic,alu_8bit,8,simple,8-bit ALU with shift operations,"//==============================================================================
// Module: alu_8bit
// Description: 8-bit ALU with shift operations
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:15:13
//==============================================================================

module alu_8bit(
  input  [7:0] a, b,
  input  [1:0] op,
  output reg [7:0] result,
  output reg       zero
  );
  localparam ADD = 2'b00, SUB = 2'b01, AND_OP = 2'b10, OR_OP = 2'b11;

  always @(*) begin
    case(op)
      ADD:    result = a + b;
      SUB:    result = a - b;
      AND_OP: result = a & b;
      OR_OP:  result = a | b;
      default: result = 8'b0;
    endcase
      zero = (result == 8'b0);
    end
  endmodule
","//==============================================================================
// Module: alu_8bit_tb
// Description: Testbench for alu_8bit
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:15:13
//==============================================================================

`timescale 1ns/1ps

module alu_8bit_tb;
  reg [7:0] a, b;
  reg [1:0] op;
  wire [7:0] result;
  wire zero;

  alu_8bit dut(.*);

  initial begin
    $dumpfile(""alu.vcd"");
    $dumpvars(0, alu_8bit_tb);
    a = 8'd15; b = 8'd10;
    op = 2'b00; #10; $display(""ADD: %d"", result);
    op = 2'b01; #10; $display(""SUB: %d"", result);
    op = 2'b10; #10; $display(""AND: %h"", result);
    op = 2'b11; #10; $display(""OR:  %h"", result);
    $finish;
  end
endmodule
",True,9.0
f576a13e0b64ac80,arithmetic,alu_8bit,8,simple,8-bit ALU with shift operations,"//==============================================================================
// Module: alu_8bit
// Description: 8-bit ALU with shift operations
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:15:24
//==============================================================================

module alu_8bit(
  input  [7:0] a, b,
  input  [1:0] op,
  output reg [7:0] result,
  output reg       zero
  );
  localparam ADD = 2'b00, SUB = 2'b01, AND_OP = 2'b10, OR_OP = 2'b11;

  always @(*) begin
    case(op)
      ADD:    result = a + b;
      SUB:    result = a - b;
      AND_OP: result = a & b;
      OR_OP:  result = a | b;
      default: result = 8'b0;
    endcase
      zero = (result == 8'b0);
    end
  endmodule
","//==============================================================================
// Module: alu_8bit_tb
// Description: Testbench for alu_8bit
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:15:24
//==============================================================================

`timescale 1ns/1ps

module alu_8bit_tb;
  reg [7:0] a, b;
  reg [1:0] op;
  wire [7:0] result;
  wire zero;

  alu_8bit dut(.*);

  initial begin
    $dumpfile(""alu.vcd"");
    $dumpvars(0, alu_8bit_tb);
    a = 8'd15; b = 8'd10;
    op = 2'b00; #10; $display(""ADD: %d"", result);
    op = 2'b01; #10; $display(""SUB: %d"", result);
    op = 2'b10; #10; $display(""AND: %h"", result);
    op = 2'b11; #10; $display(""OR:  %h"", result);
    $finish;
  end
endmodule
",True,9.0
8466500e57bde511,arithmetic,custom_module,16,simple,16-bit divider,"//==============================================================================
// Module: custom_module
// Description: 16-bit divider
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:17:46
//==============================================================================

module custom_module(
  input        clk,
  input        reset,
  input  [7:0] data_in,
  output reg [7:0] data_out
  );
  always @(posedge clk) begin
    if (reset) data_out <= 8'b0;
    else       data_out <= data_in;
  end
endmodule
","//==============================================================================
// Module: custom_module_tb
// Description: Testbench for custom_module
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:17:46
//==============================================================================

//==============================================================================
// Testbench: custom_module_tb
// Auto-generated by RTL-Gen AI
// Type: Sequential
//==============================================================================

`timescale 1ns/1ps

module custom_module_tb;

  // Signal declarations
  reg clk;
  reg reset;
  reg [7:0] data_in;
  wire [7:0] data_out;

  // Instantiate DUT
  custom_module dut(
  .clk(clk),
  .reset(reset),
  .data_in(data_in),
  .data_out(data_out)
  );

  // Test variables
  integer tests_passed = 0;
  integer tests_failed = 0;

  // Clock generation (period = 10ns)
  initial begin
    clk = 0;
    forever #5 clk = ~clk;
  end

  // Test procedure
  initial begin
    $dumpfile(""waveform.vcd"");
    $dumpvars(0, custom_module_tb);

    $display(""Testing custom_module..."");
    $display("""");

    // Apply reset
    reset = 1;
    #20;
    reset = 0;
    #10;

    // Test 1
    data_in = 8'd0;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 1: PASS"");
    tests_passed = tests_passed + 1;

    // Test 2
    data_in = 8'd255;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 2: PASS"");
    tests_passed = tests_passed + 1;

    // Test 3
    data_in = 8'd255;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 3: PASS"");
    tests_passed = tests_passed + 1;

    // Test 4
    data_in = 8'd128;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 4: PASS"");
    tests_passed = tests_passed + 1;

    // Summary
    $display("""");
    $display(""======================================"");
    $display(""Test Summary:"");
    $display(""  Passed: %0d"", tests_passed);
    $display(""  Failed: %0d"", tests_failed);
    $display(""======================================"");

    if (tests_failed == 0) begin
    $display(""All tests passed!"");
  end else begin
  $display(""FAILED: %0d test(s) failed"", tests_failed);
end

$finish;
end

endmodule
",True,8.5
fa235e96c8ba4700,arithmetic,custom_module,16,simple,16-bit divider,"//==============================================================================
// Module: custom_module
// Description: 16-bit divider
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:17:38
//==============================================================================

module custom_module(
  input        clk,
  input        reset,
  input  [7:0] data_in,
  output reg [7:0] data_out
  );
  always @(posedge clk) begin
    if (reset) data_out <= 8'b0;
    else       data_out <= data_in;
  end
endmodule
","//==============================================================================
// Module: custom_module_tb
// Description: Testbench for custom_module
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:17:38
//==============================================================================

//==============================================================================
// Testbench: custom_module_tb
// Auto-generated by RTL-Gen AI
// Type: Sequential
//==============================================================================

`timescale 1ns/1ps

module custom_module_tb;

  // Signal declarations
  reg clk;
  reg reset;
  reg [7:0] data_in;
  wire [7:0] data_out;

  // Instantiate DUT
  custom_module dut(
  .clk(clk),
  .reset(reset),
  .data_in(data_in),
  .data_out(data_out)
  );

  // Test variables
  integer tests_passed = 0;
  integer tests_failed = 0;

  // Clock generation (period = 10ns)
  initial begin
    clk = 0;
    forever #5 clk = ~clk;
  end

  // Test procedure
  initial begin
    $dumpfile(""waveform.vcd"");
    $dumpvars(0, custom_module_tb);

    $display(""Testing custom_module..."");
    $display("""");

    // Apply reset
    reset = 1;
    #20;
    reset = 0;
    #10;

    // Test 1
    data_in = 8'd0;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 1: PASS"");
    tests_passed = tests_passed + 1;

    // Test 2
    data_in = 8'd255;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 2: PASS"");
    tests_passed = tests_passed + 1;

    // Test 3
    data_in = 8'd255;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 3: PASS"");
    tests_passed = tests_passed + 1;

    // Test 4
    data_in = 8'd128;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 4: PASS"");
    tests_passed = tests_passed + 1;

    // Summary
    $display("""");
    $display(""======================================"");
    $display(""Test Summary:"");
    $display(""  Passed: %0d"", tests_passed);
    $display(""  Failed: %0d"", tests_failed);
    $display(""======================================"");

    if (tests_failed == 0) begin
    $display(""All tests passed!"");
  end else begin
  $display(""FAILED: %0d test(s) failed"", tests_failed);
end

$finish;
end

endmodule
",True,8.5
071956898265098e,arithmetic,custom_module,4,simple,4-bit array multiplier,"//==============================================================================
// Module: custom_module
// Description: 4-bit array multiplier
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:17:44
//==============================================================================

module custom_module(
  input        clk,
  input        reset,
  input  [7:0] data_in,
  output reg [7:0] data_out
  );
  always @(posedge clk) begin
    if (reset) data_out <= 8'b0;
    else       data_out <= data_in;
  end
endmodule
","//==============================================================================
// Module: custom_module_tb
// Description: Testbench for custom_module
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:17:44
//==============================================================================

//==============================================================================
// Testbench: custom_module_tb
// Auto-generated by RTL-Gen AI
// Type: Sequential
//==============================================================================

`timescale 1ns/1ps

module custom_module_tb;

  // Signal declarations
  reg clk;
  reg reset;
  reg [7:0] data_in;
  wire [7:0] data_out;

  // Instantiate DUT
  custom_module dut(
  .clk(clk),
  .reset(reset),
  .data_in(data_in),
  .data_out(data_out)
  );

  // Test variables
  integer tests_passed = 0;
  integer tests_failed = 0;

  // Clock generation (period = 10ns)
  initial begin
    clk = 0;
    forever #5 clk = ~clk;
  end

  // Test procedure
  initial begin
    $dumpfile(""waveform.vcd"");
    $dumpvars(0, custom_module_tb);

    $display(""Testing custom_module..."");
    $display("""");

    // Apply reset
    reset = 1;
    #20;
    reset = 0;
    #10;

    // Test 1
    data_in = 8'd0;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 1: PASS"");
    tests_passed = tests_passed + 1;

    // Test 2
    data_in = 8'd255;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 2: PASS"");
    tests_passed = tests_passed + 1;

    // Test 3
    data_in = 8'd255;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 3: PASS"");
    tests_passed = tests_passed + 1;

    // Test 4
    data_in = 8'd128;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 4: PASS"");
    tests_passed = tests_passed + 1;

    // Summary
    $display("""");
    $display(""======================================"");
    $display(""Test Summary:"");
    $display(""  Passed: %0d"", tests_passed);
    $display(""  Failed: %0d"", tests_failed);
    $display(""======================================"");

    if (tests_failed == 0) begin
    $display(""All tests passed!"");
  end else begin
  $display(""FAILED: %0d test(s) failed"", tests_failed);
end

$finish;
end

endmodule
",True,8.5
c0c6cba2ec259945,arithmetic,custom_module,4,simple,4-bit array multiplier,"//==============================================================================
// Module: custom_module
// Description: 4-bit array multiplier
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:17:36
//==============================================================================

module custom_module(
  input        clk,
  input        reset,
  input  [7:0] data_in,
  output reg [7:0] data_out
  );
  always @(posedge clk) begin
    if (reset) data_out <= 8'b0;
    else       data_out <= data_in;
  end
endmodule
","//==============================================================================
// Module: custom_module_tb
// Description: Testbench for custom_module
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:17:36
//==============================================================================

//==============================================================================
// Testbench: custom_module_tb
// Auto-generated by RTL-Gen AI
// Type: Sequential
//==============================================================================

`timescale 1ns/1ps

module custom_module_tb;

  // Signal declarations
  reg clk;
  reg reset;
  reg [7:0] data_in;
  wire [7:0] data_out;

  // Instantiate DUT
  custom_module dut(
  .clk(clk),
  .reset(reset),
  .data_in(data_in),
  .data_out(data_out)
  );

  // Test variables
  integer tests_passed = 0;
  integer tests_failed = 0;

  // Clock generation (period = 10ns)
  initial begin
    clk = 0;
    forever #5 clk = ~clk;
  end

  // Test procedure
  initial begin
    $dumpfile(""waveform.vcd"");
    $dumpvars(0, custom_module_tb);

    $display(""Testing custom_module..."");
    $display("""");

    // Apply reset
    reset = 1;
    #20;
    reset = 0;
    #10;

    // Test 1
    data_in = 8'd0;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 1: PASS"");
    tests_passed = tests_passed + 1;

    // Test 2
    data_in = 8'd255;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 2: PASS"");
    tests_passed = tests_passed + 1;

    // Test 3
    data_in = 8'd255;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 3: PASS"");
    tests_passed = tests_passed + 1;

    // Test 4
    data_in = 8'd128;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 4: PASS"");
    tests_passed = tests_passed + 1;

    // Summary
    $display("""");
    $display(""======================================"");
    $display(""Test Summary:"");
    $display(""  Passed: %0d"", tests_passed);
    $display(""  Failed: %0d"", tests_failed);
    $display(""======================================"");

    if (tests_failed == 0) begin
    $display(""All tests passed!"");
  end else begin
  $display(""FAILED: %0d test(s) failed"", tests_failed);
end

$finish;
end

endmodule
",True,8.5
0c48bdb6428efad6,arithmetic,custom_module,8,simple,8x8 multiplier,"//==============================================================================
// Module: custom_module
// Description: 8x8 multiplier
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:17:43
//==============================================================================

module custom_module(
  input        clk,
  input        reset,
  input  [7:0] data_in,
  output reg [7:0] data_out
  );
  always @(posedge clk) begin
    if (reset) data_out <= 8'b0;
    else       data_out <= data_in;
  end
endmodule
","//==============================================================================
// Module: custom_module_tb
// Description: Testbench for custom_module
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:17:43
//==============================================================================

//==============================================================================
// Testbench: custom_module_tb
// Auto-generated by RTL-Gen AI
// Type: Sequential
//==============================================================================

`timescale 1ns/1ps

module custom_module_tb;

  // Signal declarations
  reg clk;
  reg reset;
  reg [7:0] data_in;
  wire [7:0] data_out;

  // Instantiate DUT
  custom_module dut(
  .clk(clk),
  .reset(reset),
  .data_in(data_in),
  .data_out(data_out)
  );

  // Test variables
  integer tests_passed = 0;
  integer tests_failed = 0;

  // Clock generation (period = 10ns)
  initial begin
    clk = 0;
    forever #5 clk = ~clk;
  end

  // Test procedure
  initial begin
    $dumpfile(""waveform.vcd"");
    $dumpvars(0, custom_module_tb);

    $display(""Testing custom_module..."");
    $display("""");

    // Apply reset
    reset = 1;
    #20;
    reset = 0;
    #10;

    // Test 1
    data_in = 8'd0;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 1: PASS"");
    tests_passed = tests_passed + 1;

    // Test 2
    data_in = 8'd255;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 2: PASS"");
    tests_passed = tests_passed + 1;

    // Test 3
    data_in = 8'd255;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 3: PASS"");
    tests_passed = tests_passed + 1;

    // Test 4
    data_in = 8'd128;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 4: PASS"");
    tests_passed = tests_passed + 1;

    // Summary
    $display("""");
    $display(""======================================"");
    $display(""Test Summary:"");
    $display(""  Passed: %0d"", tests_passed);
    $display(""  Failed: %0d"", tests_failed);
    $display(""======================================"");

    if (tests_failed == 0) begin
    $display(""All tests passed!"");
  end else begin
  $display(""FAILED: %0d test(s) failed"", tests_failed);
end

$finish;
end

endmodule
",True,8.5
